Date Time,ESZ8,Open,High,Low,Last,Volume,Open Interest,range,Over_50_points
2017-05-11,ESZ8,2407.5,2407.75,2391.5,2403.5,1356242,3028521,16.25,False
2017-05-12,ESZ8,2402.75,2404.0,2396.75,2401.25,1087422,3042372,7.25,False
2017-05-15,ESZ8,2401.25,2414.75,2400.5,2411.0,1041264,3014458,14.25,False
2017-05-16,ESZ8,2412.25,2417.0,2406.25,2409.5,1071111,3022590,10.75,False
2017-05-17,ESZ8,2409.0,2409.25,2367.25,2370.0,2814349,3043738,42.0,False
2017-05-18,ESZ8,2367.5,2387.5,2357.0,2376.0,2460956,3013981,30.5,False
2017-05-19,ESZ8,2376.5,2400.5,2373.5,2394.0,1672971,3053781,27.0,False
2017-05-22,ESZ8,2394.25,2406.75,2390.75,2405.25,1113022,3021298,16.0,False
2017-05-23,ESZ8,2406.0,2412.0,2399.25,2410.5,1024986,3016724,12.75,False
2017-05-24,ESZ8,2409.5,2416.5,2407.25,2414.5,984358,3023636,9.25,False
2017-05-25,ESZ8,2415.5,2430.25,2415.0,2426.0,1315611,3036957,15.25,False
2017-05-26,ESZ8,2425.5,2428.25,2420.5,2426.25,879560,3021277,7.75,False
2017-05-30,ESZ8,2426.5,2429.5,2420.25,2423.25,1040285,3016889,9.25,False
2017-05-31,ESZ8,2423.0,2429.25,2415.25,2423.5,1729723,3009433,14.0,False
2017-06-01,ESZ8,2426.25,2443.0,2423.0,2442.0,1432385,2994911,20.0,False
2017-06-02,ESZ8,2441.75,2452.25,2439.5,2450.25,1735800,3012651,12.75,False
2017-06-05,ESZ8,2447.75,2451.5,2445.5,2447.0,891938,2987026,6.0,False
2017-06-06,ESZ8,2446.75,2448.25,2438.75,2443.25,1353806,2951006,9.5,False
2017-06-07,ESZ8,2442.0,2447.5,2436.5,2444.5,1431930,2833510,11.0,False
2017-06-08,ESZ8,2445.0,2451.5,2439.75,2445.0,637421,643602,11.75,False
2017-06-09,ESZ8,2440.0,2458.25,2427.25,2443.0,2096199,1173137,31.0,False
2017-06-12,ESZ8,2442.75,2443.5,2431.5,2441.25,2175655,1854267,12.0,False
2017-06-13,ESZ8,2441.25,2454.0,2440.0,2452.75,1923275,2433721,14.0,False
2017-06-14,ESZ8,2453.0,2458.0,2440.5,2450.0,1818280,2689253,17.5,False
2017-06-15,ESZ8,2448.5,2449.25,2431.0,2446.75,1874682,2814642,18.25,False
2017-06-16,ESZ8,2446.0,2451.5,2435.0,2445.75,1336684,2844602,16.5,False
2017-06-19,ESZ8,2448.25,2466.25,2447.5,2462.25,1223334,2840491,18.75,False
2017-06-20,ESZ8,2462.5,2465.75,2448.75,2452.25,1332027,2807910,17.0,False
2017-06-21,ESZ8,2450.5,2454.75,2442.75,2448.25,1374762,2811556,12.0,False
2017-06-22,ESZ8,2446.5,2453.75,2442.75,2446.5,1056822,2820925,11.0,False
2017-06-23,ESZ8,2446.0,2453.5,2443.0,2449.75,1197448,2833023,10.5,False
2017-06-26,ESZ8,2446.75,2462.25,2444.75,2450.75,1265812,2836678,17.5,False
2017-06-27,ESZ8,2450.5,2452.0,2431.25,2435.25,1639883,2858564,20.75,False
2017-06-28,ESZ8,2431.75,2457.25,2428.5,2453.25,1560424,2839741,28.75,False
2017-06-29,ESZ8,2456.75,2459.75,2417.0,2434.75,2337789,2839900,42.75,False
2017-06-30,ESZ8,2435.5,2444.5,2429.75,2435.75,1638217,2839439,14.75,False
2017-07-03,ESZ8,2436.75,2451.25,2436.25,2439.75,766228,2829039,15.0,False
2017-07-05,ESZ8,2438.5,2447.0,2434.0,2442.75,1287423,2829632,13.0,False
2017-07-06,ESZ8,2442.75,2445.25,2420.0,2423.25,1603746,2824775,25.25,False
2017-07-07,ESZ8,2424.0,2439.75,2422.25,2437.25,1266391,2820247,17.5,False
2017-07-10,ESZ8,2437.75,2444.75,2434.0,2439.25,861222,2822091,10.75,False
2017-07-11,ESZ8,2438.5,2442.5,2425.0,2439.25,1132273,2817389,17.5,False
2017-07-12,ESZ8,2439.75,2458.5,2437.25,2454.75,1163339,2851150,21.25,False
2017-07-13,ESZ8,2456.0,2461.75,2453.75,2460.25,941061,2854397,8.0,False
2017-07-14,ESZ8,2461.25,2476.0,2456.75,2470.75,1091078,2865849,19.25,False
2017-07-17,ESZ8,2471.75,2475.25,2468.75,2473.25,862469,2866491,6.5,False
2017-07-18,ESZ8,2474.0,2475.75,2462.75,2472.5,1091158,2885191,13.0,False
2017-07-19,ESZ8,2474.5,2486.75,2472.5,2486.25,958463,2909049,14.25,False
2017-07-20,ESZ8,2485.75,2491.0,2480.25,2486.0,1106684,2936167,10.75,False
2017-07-21,ESZ8,2487.25,2490.0,2477.5,2484.25,1095937,2953775,12.5,False
2017-07-24,ESZ8,2484.5,2485.25,2478.25,2483.25,857750,2964274,7.0,False
2017-07-25,ESZ8,2481.75,2493.5,2481.0,2488.75,1074033,2962640,12.5,False
2017-07-26,ESZ8,2490.0,2494.5,2486.25,2488.0,972444,2948345,8.25,False
2017-07-27,ESZ8,2489.25,2495.25,2471.75,2486.75,1647577,2970960,23.5,False
2017-07-28,ESZ8,2486.75,2486.75,2476.25,2485.0,1156784,2984105,10.5,False
2017-07-31,ESZ8,2485.25,2489.75,2480.0,2482.75,1229202,2994555,9.75,False
2017-08-01,ESZ8,2482.75,2492.0,2481.0,2487.0,1043439,3021662,11.0,False
2017-08-02,ESZ8,2488.75,2490.75,2478.0,2488.25,1304650,3020172,12.75,False
2017-08-03,ESZ8,2488.0,2489.25,2480.75,2486.5,1087355,3044605,8.5,False
2017-08-04,ESZ8,2485.5,2492.5,2482.5,2486.75,1070866,3043959,10.0,False
2017-08-07,ESZ8,2487.0,2493.0,2486.75,2492.25,599701,3053147,6.25,False
2017-08-08,ESZ8,2492.25,2503.25,2482.25,2487.5,1367671,3064631,21.0,False
2017-08-09,ESZ8,2484.75,2489.25,2473.75,2487.75,1555517,3086189,15.5,False
2017-08-10,ESZ8,2488.75,2489.0,2447.5,2452.25,2324062,3103935,41.5,False
2017-08-11,ESZ8,2449.25,2461.25,2445.0,2454.75,1670104,3090248,16.25,False
2017-08-14,ESZ8,2456.25,2481.25,2456.25,2478.25,1470477,3114038,25.0,False
2017-08-15,ESZ8,2479.25,2488.0,2474.75,2478.5,1060173,3095077,13.25,False
2017-08-16,ESZ8,2479.25,2488.75,2476.25,2482.25,1137333,3112624,12.5,False
2017-08-17,ESZ8,2481.5,2483.25,2438.5,2444.25,2236170,3125361,44.75,False
2017-08-18,ESZ8,2441.5,2454.25,2434.25,2441.5,2203303,3127030,20.0,False
2017-08-21,ESZ8,2443.5,2446.25,2430.5,2442.75,1339966,3139301,15.75,False
2017-08-22,ESZ8,2442.75,2469.0,2442.25,2467.5,1367156,3137149,26.75,False
2017-08-23,ESZ8,2467.75,2469.5,2453.5,2456.25,1243382,3145019,16.0,False
2017-08-24,ESZ8,2455.0,2463.75,2449.25,2455.5,1407417,3150958,14.5,False
2017-08-25,ESZ8,2457.25,2468.25,2452.25,2457.25,1211227,3175692,16.0,False
2017-08-28,ESZ8,2456.75,2464.0,2451.0,2458.5,953054,3165053,13.0,False
2017-08-29,ESZ8,2448.75,2463.25,2435.75,2461.75,1615262,3176774,27.5,False
2017-08-30,ESZ8,2461.25,2474.5,2457.5,2470.5,1301444,3193564,17.0,False
2017-08-31,ESZ8,2470.0,2489.0,2469.5,2484.75,1752826,3208773,19.5,False
2017-09-01,ESZ8,2485.0,2494.5,2484.75,2489.0,1057024,3189967,9.75,False
2017-09-05,ESZ8,2476.0,2486.0,2460.25,2474.5,2123649,3120167,25.75,False
2017-09-06,ESZ8,2475.0,2483.75,2471.25,2480.25,1574076,3048416,12.5,False
2017-09-07,ESZ8,2478.75,2483.5,2472.25,2481.25,699851,719665,11.25,False
2017-09-08,ESZ8,2481.25,2482.25,2471.75,2477.5,1465772,1244827,10.5,False
2017-09-11,ESZ8,2484.25,2503.75,2483.25,2502.25,1893177,1942428,20.5,False
2017-09-12,ESZ8,2503.0,2511.5,2501.75,2510.75,1739059,2617586,9.75,False
2017-09-13,ESZ8,2511.75,2512.0,2505.5,2511.25,1426452,2954281,6.5,False
2017-09-14,ESZ8,2511.0,2512.75,2504.0,2510.75,1372582,3059813,8.75,False
2017-09-15,ESZ8,2510.25,2516.5,2503.5,2513.75,1367390,3088031,13.0,False
2017-09-18,ESZ8,2515.5,2522.5,2514.25,2519.25,1090827,3107021,8.25,False
2017-09-19,ESZ8,2519.25,2522.5,2517.5,2521.25,961109,3077878,5.0,False
2017-09-20,ESZ8,2520.25,2523.75,2510.5,2521.75,1232948,3084444,13.25,False
2017-09-21,ESZ8,2521.0,2522.75,2513.0,2517.5,1117630,3073085,9.75,False
2017-09-22,ESZ8,2517.25,2517.5,2508.5,2516.0,1024727,3048657,9.0,False
2017-09-25,ESZ8,2515.5,2521.0,2501.5,2513.5,1539626,3052713,19.5,False
2017-09-26,ESZ8,2514.5,2517.75,2508.75,2512.0,1144642,3045716,9.0,False
2017-09-27,ESZ8,2511.5,2525.75,2509.5,2521.0,1576031,3029435,16.25,False
2017-09-28,ESZ8,2519.75,2524.75,2515.5,2524.25,1109027,2998518,9.25,False
2017-09-29,ESZ8,2524.25,2534.25,2521.25,2532.5,1368322,2965796,13.0,False
2017-10-02,ESZ8,2534.5,2544.5,2533.5,2542.75,1138362,2989180,11.0,False
2017-10-03,ESZ8,2543.75,2550.0,2542.0,2549.25,849153,2991691,8.0,False
2017-10-04,ESZ8,2549.5,2554.5,2545.5,2552.75,956590,3019627,9.0,False
2017-10-05,ESZ8,2551.75,2567.25,2551.0,2566.5,1104438,3059096,16.25,False
2017-10-06,ESZ8,2565.25,2566.25,2558.0,2561.5,1169419,3050587,8.25,False
2017-10-09,ESZ8,2559.75,2567.0,2555.75,2560.25,735488,3053792,11.25,False
2017-10-10,ESZ8,2559.75,2569.75,2559.25,2565.0,1149236,3043930,10.5,False
2017-10-11,ESZ8,2565.25,2570.0,2560.75,2569.5,818238,3043432,9.25,False
2017-10-12,ESZ8,2568.75,2569.75,2562.75,2566.0,938476,3051483,7.0,False
2017-10-13,ESZ8,2564.5,2572.0,2563.5,2569.25,918541,3043181,8.5,False
2017-10-16,ESZ8,2568.75,2574.25,2567.25,2572.75,795923,3046741,7.0,False
2017-10-17,ESZ8,2572.0,2574.25,2568.75,2573.5,738739,3049820,5.5,False
2017-10-18,ESZ8,2573.0,2578.75,2572.75,2576.5,753384,3066930,6.0,False
2017-10-19,ESZ8,2576.5,2578.0,2559.0,2577.0,1362805,3075982,19.0,False
2017-10-20,ESZ8,2577.5,2591.0,2576.0,2590.5,1254054,3086207,15.0,False
2017-10-23,ESZ8,2589.25,2593.75,2578.0,2580.0,1272965,3099071,15.75,False
2017-10-24,ESZ8,2579.0,2586.75,2578.75,2583.75,1047808,3110298,8.0,False
2017-10-25,ESZ8,2581.25,2582.75,2558.0,2575.0,2099172,3089530,24.75,False
2017-10-26,ESZ8,2576.0,2581.5,2572.0,2578.0,1392205,3113436,9.5,False
2017-10-27,ESZ8,2578.0,2597.25,2574.0,2595.0,1561074,3135063,23.25,False
2017-10-30,ESZ8,2592.0,2594.75,2582.0,2584.75,1237600,3124388,12.75,False
2017-10-31,ESZ8,2584.5,2592.0,2583.25,2589.25,1051279,3115078,8.75,False
2017-11-01,ESZ8,2589.25,2602.0,2587.5,2591.25,1290220,3131769,14.5,False
2017-11-02,ESZ8,2588.0,2595.0,2578.75,2593.25,1297222,3135768,16.25,False
2017-11-03,ESZ8,2594.0,2602.0,2590.0,2599.25,992681,3163563,12.0,False
2017-11-06,ESZ8,2596.5,2606.5,2592.0,2605.25,848119,3158316,14.5,False
2017-11-07,ESZ8,2604.25,2610.0,2597.25,2603.25,1163840,3167322,12.75,False
2017-11-08,ESZ8,2600.5,2609.0,2596.25,2607.5,1058023,3156032,12.75,False
2017-11-09,ESZ8,2607.75,2611.0,2579.75,2600.5,2218191,3155416,31.25,False
2017-11-10,ESZ8,2598.5,2602.25,2588.0,2596.0,1193217,3179045,14.25,False
2017-11-13,ESZ8,2596.75,2602.0,2586.75,2598.5,1052173,3175524,15.25,False
2017-11-14,ESZ8,2596.75,2598.75,2580.75,2594.5,1582882,3176001,18.0,False
2017-11-15,ESZ8,2593.25,2593.5,2572.0,2581.5,1917948,3180712,21.5,False
2017-11-16,ESZ8,2580.75,2606.0,2578.75,2601.5,1528865,3219914,27.25,False
2017-11-17,ESZ8,2600.75,2602.5,2591.25,2592.75,1186958,3205145,11.25,False
2017-11-20,ESZ8,2592.5,2600.5,2584.25,2598.5,1000520,3195685,16.25,False
2017-11-21,ESZ8,2598.5,2617.0,2595.75,2612.75,1153787,3213608,21.25,False
2017-11-22,ESZ8,2612.25,2616.5,2609.25,2611.0,770812,3196045,7.25,False
2017-11-24,ESZ8,2609.75,2619.5,2606.0,2617.5,551196,3204044,13.5,False
2017-11-27,ESZ8,2617.5,2622.0,2613.0,2618.25,960112,3200150,9.0,False
2017-11-28,ESZ8,2618.75,2643.5,2614.0,2642.5,1558414,3236041,29.5,False
2017-11-29,ESZ8,2642.0,2650.75,2636.25,2641.5,1661775,3239614,14.5,False
2017-11-30,ESZ8,2641.5,2675.0,2638.25,2664.5,2346236,3275991,36.75,False
2017-12-01,ESZ8,2657.25,2667.25,2621.5,2660.5,2520826,3231700,45.75,False
2017-12-04,ESZ8,2671.0,2681.75,2650.25,2654.75,1756938,3230754,31.5,False
2017-12-05,ESZ8,2652.5,2665.25,2643.75,2644.75,1392821,3137281,21.5,False
2017-12-06,ESZ8,2643.25,2651.0,2636.5,2645.75,1307666,3018724,14.5,False
2017-12-07,ESZ8,2647.0,2657.5,2642.75,2656.0,645300,861700,14.75,False
2017-12-08,ESZ8,2656.0,2669.0,2654.0,2667.75,1327053,1392934,15.0,False
2017-12-11,ESZ8,2668.75,2681.5,2666.0,2678.25,1633120,2071077,15.5,False
2017-12-12,ESZ8,2679.75,2686.75,2677.0,2681.5,1659061,2527944,9.75,False
2017-12-13,ESZ8,2681.5,2689.25,2673.0,2682.75,1565803,2844874,16.25,False
2017-12-14,ESZ8,2682.25,2687.25,2665.5,2669.75,1467120,2940089,21.75,False
2017-12-15,ESZ8,2666.5,2697.0,2666.25,2695.75,1410847,2928463,30.75,False
2017-12-18,ESZ8,2696.75,2711.75,2696.25,2708.25,1040769,2967731,15.5,False
2017-12-19,ESZ8,2708.75,2711.75,2696.25,2697.75,980483,2969224,15.5,False
2017-12-20,ESZ8,2698.5,2709.25,2692.75,2695.25,981223,2999594,16.5,False
2017-12-21,ESZ8,2695.25,2709.75,2694.5,2701.5,853748,3007612,15.25,False
2017-12-22,ESZ8,2700.5,2705.25,2696.0,2699.75,654510,3035200,9.25,False
2017-12-26,ESZ8,2700.5,2703.25,2697.25,2700.75,376101,3038366,6.0,False
2017-12-27,ESZ8,2701.25,2704.75,2695.25,2699.25,666329,3023788,9.5,False
2017-12-28,ESZ8,2697.75,2702.75,2696.75,2699.5,535624,3013748,6.0,False
2017-12-29,ESZ8,2698.5,2712.0,2681.5,2689.75,1092038,2989056,30.5,False
2018-01-02,ESZ8,2689.0,2709.75,2688.25,2706.75,996265,3017744,21.5,False
2018-01-03,ESZ8,2707.5,2728.0,2706.0,2724.75,1114548,3064592,22.0,False
2018-01-04,ESZ8,2724.0,2742.75,2722.25,2737.5,1166017,3107934,20.5,False
2018-01-05,ESZ8,2738.75,2757.0,2737.5,2756.25,1136500,3144990,19.5,False
2018-01-08,ESZ8,2755.5,2762.25,2750.25,2760.5,903544,3168055,12.0,False
2018-01-09,ESZ8,2760.25,2773.75,2756.5,2766.0,1137598,3190900,17.25,False
2018-01-10,ESZ8,2763.5,2765.75,2750.25,2764.25,1289898,3203452,15.5,False
2018-01-11,ESZ8,2763.75,2784.25,2761.5,2783.25,1045414,3198069,22.75,False
2018-01-12,ESZ8,2782.5,2803.75,2780.5,2802.5,1357120,3210339,23.25,False
2018-01-16,ESZ8,2803.5,2822.25,2783.0,2796.25,1981469,3246225,39.25,False
2018-01-17,ESZ8,2796.5,2823.25,2792.75,2817.5,1541873,3250369,30.5,False
2018-01-18,ESZ8,2817.0,2821.75,2807.5,2810.0,1345331,3273650,14.25,False
2018-01-19,ESZ8,2810.75,2828.75,2805.5,2824.75,1363990,3303322,23.25,False
2018-01-22,ESZ8,2817.75,2852.0,2815.75,2849.0,1179414,3312310,36.25,False
2018-01-23,ESZ8,2849.0,2858.5,2842.5,2853.25,1282163,3318612,16.0,False
2018-01-24,ESZ8,2850.75,2869.0,2839.25,2854.75,1885278,3349443,29.75,False
2018-01-25,ESZ8,2853.75,2867.5,2844.5,2855.0,1439217,3337061,23.0,False
2018-01-26,ESZ8,2856.0,2889.75,2855.0,2888.25,1286287,3331783,34.75,False
2018-01-29,ESZ8,2888.0,2892.25,2865.25,2867.25,1395078,3295318,27.0,False
2018-01-30,ESZ8,2867.0,2871.75,2832.25,2838.25,2133815,3278038,39.5,False
2018-01-31,ESZ8,2837.0,2853.5,2826.75,2839.5,1841227,3295548,26.75,False
2018-02-01,ESZ8,2842.5,2851.0,2823.25,2836.25,1646906,3311911,27.75,False
2018-02-02,ESZ8,2840.25,2844.75,2769.0,2770.5,2532442,3297660,75.75,True
2018-02-05,ESZ8,2770.75,2776.75,2609.5,2621.5,4009557,3323338,167.25,True
2018-02-06,ESZ8,2637.75,2713.5,2542.75,2708.0,4806868,3294277,170.75,True
2018-02-07,ESZ8,2699.25,2740.5,2674.25,2682.0,2491133,3264285,66.25,True
2018-02-08,ESZ8,2678.5,2700.25,2590.75,2607.25,3121915,3320006,109.5,True
2018-02-09,ESZ8,2607.5,2651.5,2544.0,2632.75,3909443,3315698,107.5,True
2018-02-12,ESZ8,2642.0,2685.25,2633.75,2669.0,2170447,3217706,51.5,True
2018-02-13,ESZ8,2667.0,2681.25,2648.0,2675.5,1461104,3191989,33.25,False
2018-02-14,ESZ8,2676.25,2715.5,2640.75,2710.75,2087016,3165063,74.75,True
2018-02-15,ESZ8,2709.25,2750.5,2702.25,2747.75,1668909,3177219,48.25,False
2018-02-16,ESZ8,2747.75,2768.5,2736.0,2748.75,1738551,3172501,32.5,False
2018-02-20,ESZ8,2748.25,2761.5,2719.5,2727.75,1447502,3176441,42.0,False
2018-02-21,ESZ8,2728.25,2761.5,2707.25,2712.5,1661308,3162459,54.25,True
2018-02-22,ESZ8,2712.25,2744.75,2695.75,2725.25,1623017,3156159,49.0,False
2018-02-23,ESZ8,2726.5,2764.0,2723.75,2762.5,1290261,3168128,40.25,False
2018-02-26,ESZ8,2765.25,2799.75,2756.25,2798.25,1256268,3169192,43.5,False
2018-02-27,ESZ8,2797.25,2803.5,2755.75,2761.25,1717155,3165874,47.75,False
2018-02-28,ESZ8,2760.25,2775.75,2725.75,2728.25,1876678,3117034,50.0,True
2018-03-01,ESZ8,2732.0,2744.75,2672.25,2692.0,2818966,3135753,72.5,True
2018-03-02,ESZ8,2692.5,2709.75,2660.75,2704.0,2171819,3143984,49.0,False
2018-03-05,ESZ8,2697.0,2741.5,2677.5,2732.25,1781823,3109807,64.0,True
2018-03-06,ESZ8,2732.75,2748.25,2724.0,2737.75,1450085,3079923,24.25,False
2018-03-07,ESZ8,2713.75,2744.0,2695.0,2737.0,1870360,3002645,49.0,False
2018-03-08,ESZ8,2737.25,2754.25,2733.0,2753.0,653581,652394,21.25,False
2018-03-09,ESZ8,2750.75,2800.75,2744.25,2797.5,1489394,1166354,56.5,True
2018-03-12,ESZ8,2797.5,2814.0,2792.5,2797.75,1658456,1857383,21.5,False
2018-03-13,ESZ8,2795.75,2816.0,2771.25,2781.5,2226645,2385499,44.75,False
2018-03-14,ESZ8,2775.75,2792.25,2757.0,2762.75,1930552,2609150,35.25,False
2018-03-15,ESZ8,2763.5,2776.0,2753.75,2764.25,1392307,2665457,22.25,False
2018-03-16,ESZ8,2766.25,2775.0,2759.0,2764.75,1142517,2681583,16.0,False
2018-03-19,ESZ8,2765.0,2765.25,2706.0,2731.5,1986809,2698947,59.25,True
2018-03-20,ESZ8,2730.25,2737.75,2721.5,2732.25,1099899,2706998,16.25,False
2018-03-21,ESZ8,2732.0,2752.75,2721.25,2727.0,1423759,2722391,31.5,False
2018-03-22,ESZ8,2727.0,2735.0,2650.5,2652.0,2548609,2779805,84.5,True
2018-03-23,ESZ8,2654.5,2667.5,2594.75,2606.5,2875654,2849518,72.75,True
2018-03-26,ESZ8,2603.75,2671.5,2599.75,2668.25,2302375,2889651,71.75,True
2018-03-27,ESZ8,2668.25,2688.5,2604.75,2624.5,2448450,2884080,83.75,True
2018-03-28,ESZ8,2621.5,2642.5,2601.75,2616.25,2802883,2918961,40.75,False
2018-03-29,ESZ8,2618.5,2668.25,2609.75,2651.75,2042949,2887303,58.5,True
2018-04-02,ESZ8,2643.75,2650.25,2560.75,2583.75,2395329,2933144,89.5,True
2018-04-03,ESZ8,2590.0,2627.5,2582.25,2622.0,2220246,2942545,45.25,False
2018-04-04,ESZ8,2620.75,2658.5,2568.25,2655.75,2247386,2937636,90.25,True
2018-04-05,ESZ8,2654.5,2681.0,2652.75,2670.5,1642890,2914793,28.25,False
2018-04-06,ESZ8,2671.75,2672.75,2593.25,2614.5,2615117,2900411,79.5,True
2018-04-09,ESZ8,2616.25,2662.5,2616.25,2627.75,1762078,2923967,46.25,False
2018-04-10,ESZ8,2626.5,2675.0,2621.0,2663.75,1998582,2907441,54.0,True
2018-04-11,ESZ8,2663.25,2670.0,2634.75,2649.75,1637350,2860319,35.25,False
2018-04-12,ESZ8,2651.25,2683.75,2648.5,2672.75,1301132,2860677,35.25,False
2018-04-13,ESZ8,2670.5,2689.25,2653.5,2666.0,1711823,2875836,35.75,False
2018-04-16,ESZ8,2682.0,2695.75,2669.5,2690.5,1237183,2868740,26.25,False
2018-04-17,ESZ8,2688.0,2722.5,2687.5,2715.25,1251766,2880705,35.0,False
2018-04-18,ESZ8,2713.25,2727.25,2712.5,2718.5,1044851,2876346,14.75,False
2018-04-19,ESZ8,2720.5,2722.0,2690.25,2701.75,1577913,2890292,31.75,False
2018-04-20,ESZ8,2701.25,2707.0,2668.5,2680.25,1604973,2897639,38.5,False
2018-04-23,ESZ8,2691.75,2693.5,2666.0,2680.0,1239828,2885246,27.5,False
2018-04-24,ESZ8,2680.75,2697.25,2624.75,2644.0,2329880,2905501,72.5,True
2018-04-25,ESZ8,2644.0,2657.0,2620.0,2653.25,1902899,2905239,37.0,False
2018-04-26,ESZ8,2657.0,2686.25,2648.25,2683.25,1279539,2865991,38.0,False
2018-04-27,ESZ8,2684.25,2685.0,2666.5,2680.25,1142350,2853010,18.5,False
2018-04-30,ESZ8,2679.25,2691.0,2653.75,2655.75,1341086,2859811,37.25,False
2018-05-01,ESZ8,2655.0,2666.75,2632.0,2661.0,1323628,2860955,34.75,False
2018-05-02,ESZ8,2664.25,2667.25,2633.0,2636.25,1427995,2857898,34.25,False
2018-05-03,ESZ8,2635.5,2645.0,2600.0,2640.5,2146587,2859232,45.0,False
2018-05-04,ESZ8,2640.5,2678.25,2621.0,2671.75,1699202,2852359,57.25,True
2018-05-07,ESZ8,2671.5,2690.25,2670.0,2678.75,1148919,2834612,20.25,False
2018-05-08,ESZ8,2676.75,2683.0,2661.0,2679.0,1281751,2842527,22.0,False
2018-05-09,ESZ8,2678.5,2708.75,2675.25,2704.75,1251722,2852929,33.5,False
2018-05-10,ESZ8,2704.75,2733.75,2701.5,2727.5,1173629,2867496,32.25,False
2018-05-11,ESZ8,2725.0,2741.25,2725.0,2738.25,1066248,2887528,16.25,False
2018-05-14,ESZ8,2736.0,2750.0,2733.0,2739.75,945963,2889450,17.0,False
2018-05-15,ESZ8,2737.25,2740.0,2709.25,2717.75,1519108,2903781,30.75,False
2018-05-16,ESZ8,2720.0,2736.75,2713.25,2731.75,1057687,2912515,23.5,False
2018-05-17,ESZ8,2730.5,2740.75,2719.75,2727.5,1071506,2937683,21.0,False
2018-05-18,ESZ8,2727.5,2735.75,2717.5,2721.75,1013073,2944226,18.25,False
2018-05-21,ESZ8,2737.5,2748.0,2733.0,2741.75,951913,2952475,15.0,False
2018-05-22,ESZ8,2740.0,2750.5,2730.25,2734.75,891511,2949209,20.25,False
2018-05-23,ESZ8,2733.25,2741.75,2713.25,2739.5,1295885,2971689,28.5,False
2018-05-24,ESZ8,2738.5,2742.0,2714.5,2736.25,1277264,2959394,27.5,False
2018-05-25,ESZ8,2735.5,2746.5,2722.5,2727.0,993783,2972496,24.0,False
2018-05-29,ESZ8,2737.75,2740.5,2683.75,2701.0,1989677,2994694,56.75,True
2018-05-30,ESZ8,2702.0,2738.0,2694.5,2733.25,1424364,2988168,43.5,False
2018-05-31,ESZ8,2729.0,2737.0,2708.5,2714.25,1665452,2986857,28.5,False
2018-06-01,ESZ8,2716.25,2745.75,2714.75,2742.5,1241171,2971859,31.0,False
2018-06-04,ESZ8,2739.75,2758.0,2737.75,2754.25,857850,2973815,20.25,False
2018-06-05,ESZ8,2754.75,2762.0,2747.75,2760.25,1027609,2946533,14.25,False
2018-06-06,ESZ8,2759.75,2783.5,2756.75,2781.0,1326401,2857383,26.75,False
2018-06-07,ESZ8,2782.5,2788.5,2768.75,2781.0,777094,682262,19.75,False
2018-06-08,ESZ8,2780.25,2788.25,2760.75,2787.5,1281036,1142120,27.5,False
2018-06-11,ESZ8,2781.75,2799.25,2779.0,2791.75,1558782,1809743,20.25,False
2018-06-12,ESZ8,2790.0,2799.0,2787.25,2793.25,1496135,2283691,11.75,False
2018-06-13,ESZ8,2797.0,2801.0,2783.5,2784.0,1384101,2499069,17.5,False
2018-06-14,ESZ8,2782.75,2799.0,2777.25,2793.5,1275141,2602004,21.75,False
2018-06-15,ESZ8,2792.0,2793.5,2770.5,2789.5,1512061,2607634,23.0,False
2018-06-18,ESZ8,2785.0,2791.75,2766.25,2784.75,993118,2595978,25.5,False
2018-06-19,ESZ8,2783.25,2785.25,2740.75,2771.25,1657081,2626220,44.5,False
2018-06-20,ESZ8,2770.25,2783.25,2762.25,2777.0,1082802,2626162,21.0,False
2018-06-21,ESZ8,2776.75,2790.25,2752.0,2757.5,1493235,2620586,38.25,False
2018-06-22,ESZ8,2755.5,2773.5,2754.25,2764.5,1108771,2618991,19.25,False
2018-06-25,ESZ8,2762.0,2763.0,2705.5,2727.25,2206994,2638026,57.5,True
2018-06-26,ESZ8,2726.75,2740.25,2719.75,2733.5,1399067,2626088,20.5,False
2018-06-27,ESZ8,2731.5,2753.0,2706.0,2710.0,2117686,2629776,47.0,False
2018-06-28,ESZ8,2710.0,2731.25,2698.25,2724.5,1678667,2630303,33.0,False
2018-06-29,ESZ8,2725.0,2750.5,2721.75,2726.5,1641889,2620996,28.75,False
2018-07-02,ESZ8,2726.0,2733.5,2703.5,2732.25,1213215,2605520,30.0,False
2018-07-03,ESZ8,2732.25,2746.5,2717.0,2718.25,860533,2600928,29.5,False
2018-07-05,ESZ8,2718.0,2744.75,2715.75,2743.5,1165235,2597888,29.0,False
2018-07-06,ESZ8,2742.0,2771.25,2736.25,2768.0,1287758,2596309,35.0,False
2018-07-09,ESZ8,2767.0,2793.0,2766.75,2792.5,970337,2634459,26.25,False
2018-07-10,ESZ8,2792.5,2802.75,2785.5,2801.75,925706,2642616,17.25,False
2018-07-11,ESZ8,2785.75,2792.75,2770.75,2779.0,1369176,2644336,22.0,False
2018-07-12,ESZ8,2781.75,2806.0,2778.75,2803.5,1120424,2666247,27.25,False
2018-07-13,ESZ8,2803.5,2812.25,2798.25,2808.25,952307,2677236,14.0,False
2018-07-16,ESZ8,2809.75,2814.0,2800.0,2801.5,801608,2672510,14.0,False
2018-07-17,ESZ8,2800.75,2820.75,2794.75,2816.25,1059163,2697051,26.0,False
